H_A_per_m,B_T
7.465647311837528832e+00,1.449986610377403951e-01
7.477865601656958461e+00,1.452486564764075838e-01
7.490079793511540629e+00,1.454986519078046436e-01
7.502289877054863609e+00,1.457486473316554343e-01
7.514495841984171420e+00,1.459986427477240334e-01
7.526697678084019572e+00,1.462486381567094651e-01
7.538895375095307827e+00,1.464986335575621246e-01
7.551088922889903188e+00,1.467486289510613051e-01
7.563278311339672655e+00,1.469986243371316503e-01
7.575463530360138975e+00,1.472486197157371057e-01
7.587644569910480641e+00,1.474986150868810020e-01
7.599821419993531890e+00,1.477486104506057496e-01
7.611994070655782707e+00,1.479986058069926724e-01
7.624162511987378821e+00,1.482486011561621742e-01
7.636326734122121707e+00,1.484985964982735718e-01
7.648486727193812840e+00,1.487485918326270362e-01
7.660642481423565187e+00,1.489985871594584899e-01
7.672793987076147459e+00,1.492485824790425464e-01
7.684941234416328371e+00,1.494985777907939517e-01
7.697084213839843869e+00,1.497485730959628725e-01
7.709222915655118413e+00,1.499985683931417679e-01
7.721357330301543698e+00,1.502485636827586846e-01
7.733487448262167163e+00,1.504985589652805267e-01
7.745613260020036250e+00,1.507485542403131373e-01
7.757734756145509891e+00,1.509985495084007756e-01
7.769851927208947018e+00,1.512485447692263341e-01
7.781964763824362308e+00,1.514985400225106194e-01
7.794073256649426185e+00,1.517485352680130739e-01
7.806177396429120563e+00,1.519985305064334435e-01
7.818277173908427358e+00,1.522485257376093026e-01
7.830372579875984229e+00,1.524985209614174164e-01
7.842463605164084584e+00,1.527485161777737133e-01
7.854550240648677573e+00,1.529985113866335622e-01
7.866632477249368094e+00,1.532485065879922448e-01
7.878710305929416791e+00,1.534985017818850939e-01
7.890783717695740052e+00,1.537484969683879654e-01
7.902852703598910011e+00,1.539984921476173774e-01
7.914917254733154550e+00,1.542484873197309259e-01
7.926977362192701548e+00,1.544984824840227866e-01
7.939033017202746123e+00,1.547484776416383767e-01
7.951084210901171900e+00,1.549984727910496130e-01
7.963130934600485489e+00,1.552484679334867057e-01
7.975173179569537751e+00,1.554984630684114744e-01
7.987210937164491042e+00,1.557484581962348957e-01
7.999244198741507716e+00,1.559984533165049425e-01
8.011274247954133898e+00,1.562484484297527454e-01
8.023302716828766279e+00,1.564984435353876102e-01
8.035329596459632739e+00,1.567484386341958524e-01
8.047354872091091238e+00,1.569984337257328555e-01
8.059378528967499733e+00,1.572484288091364479e-01
8.071400552464183420e+00,1.574984238858467833e-01
8.083420927869156003e+00,1.577484189550646676e-01
8.095439640514086932e+00,1.579984140164706896e-01
8.107456675817957148e+00,1.582484090711304414e-01
8.119472019112436101e+00,1.584984041178585656e-01
8.131485655860160477e+00,1.587483991577563203e-01
8.143497571480111219e+00,1.589983941905750986e-01
8.155507751391269267e+00,1.592483892156210390e-01
8.167516181099927053e+00,1.594983842335690460e-01
8.179522846068721265e+00,1.597483792437332517e-01
8.191527731847600080e+00,1.599983742467902814e-01
8.203530823986511678e+00,1.602483692429582662e-01
8.215532107991748489e+00,1.604983642310838787e-01
8.227531569500570185e+00,1.607483592122760374e-01
8.239529194106580690e+00,1.609983541862658185e-01
8.251524967447039671e+00,1.612483491532215041e-01
8.263518875159206800e+00,1.614983441128360064e-01
8.275510902880341746e+00,1.617483390643229546e-01
8.287501036378671415e+00,1.619983340091441515e-01
8.299489261335111223e+00,1.622483289464559109e-01
8.311475563517888077e+00,1.624983238767463700e-01
8.323459928651573136e+00,1.627483187991012048e-01
8.335442342591704801e+00,1.629983137148427463e-01
8.347422791106509976e+00,1.632483086229737090e-01
8.359401260051527061e+00,1.634983035238166960e-01
8.371377735282294452e+00,1.637482984171896860e-01
8.383352202698006295e+00,1.639982933033138079e-01
8.395324648197856732e+00,1.642482881818991547e-01
8.407295057724695653e+00,1.644982830530528906e-01
8.419263417265028693e+00,1.647482779172766698e-01
8.431229712805361487e+00,1.649982727745519240e-01
8.443193930332199670e+00,1.652482676243361148e-01
8.455156055875704624e+00,1.654982624664720625e-01
8.467116075509693474e+00,1.657482573011849758e-01
8.479073975351639092e+00,1.659982521290800095e-01
8.491029741475358605e+00,1.662482469493138659e-01
8.502983360041980632e+00,1.664982417623296906e-01
8.514934817212633789e+00,1.667482365680287570e-01
8.526884099192102440e+00,1.669982313666808216e-01
8.538831192185170949e+00,1.672482261580075791e-01
8.550776082440279424e+00,1.674982209420934343e-01
8.562718756205867976e+00,1.677482157184687350e-01
8.574659199817688204e+00,1.679982104879348959e-01
8.586597399567835964e+00,1.682482052498198155e-01
8.598533341835718602e+00,1.684982000047170470e-01
8.610467013000743464e+00,1.687481947526549841e-01
8.622398399442317896e+00,1.689981894930936979e-01
8.634327487583504990e+00,1.692481842258364289e-01
8.646254263934679329e+00,1.694981789519424131e-01
8.658178714918904006e+00,1.697481736700641453e-01
8.670100827090209350e+00,1.699981683810198596e-01
8.682020587002625689e+00,1.702481630850458116e-01
8.693937981210183352e+00,1.704981577817932525e-01
8.705852996310568415e+00,1.707481524712411436e-01
8.717765618945122696e+00,1.709981471536937969e-01
8.729675835755188018e+00,1.712481418288623880e-01
8.741583633425761946e+00,1.714981364967781974e-01
8.753488998641842045e+00,1.717481311568737068e-01
8.765391918175737374e+00,1.719981258098133292e-01
8.777292378799756989e+00,1.722481204556579049e-01
8.789190367286209948e+00,1.724981150938613705e-01
8.801085870494716801e+00,1.727481097251029885e-01
8.812978875284898095e+00,1.729981043494505377e-01
8.824869368516374379e+00,1.732480989663572613e-01
8.836757337092421949e+00,1.734980935755769393e-01
8.848642768003628589e+00,1.737480881780799347e-01
8.860525648196926340e+00,1.739980827732968693e-01
8.872405964662902988e+00,1.742480773609517697e-01
8.884283704479457811e+00,1.744980719419789439e-01
8.896158854680834338e+00,1.747480665157647994e-01
8.908031402344931848e+00,1.749980610819822646e-01
8.919901334593305364e+00,1.752480556405889844e-01
8.931768638591165654e+00,1.754980501918251556e-01
8.943633301547379233e+00,1.757480447362117504e-01
8.955495310670812614e+00,1.759980392736282817e-01
8.967354653170332313e+00,1.762480338033100280e-01
8.979211316342116334e+00,1.764980283256861737e-01
8.991065287525998428e+00,1.767480228414580190e-01
9.002916554018156603e+00,1.769980173497553988e-01
9.014765103202080354e+00,1.772480118508962532e-01
9.026610922461259179e+00,1.774980063445429634e-01
9.038453999266494066e+00,1.777480008315427407e-01
9.050294321044930257e+00,1.779979953111615054e-01
9.062131875267368741e+00,1.782479897829239990e-01
9.073966649491921999e+00,1.784979842475342138e-01
9.085798631276702508e+00,1.787479787050300639e-01
9.097627808223478496e+00,1.789979731557027887e-01
9.109454167934018187e+00,1.792479675991728305e-01
9.121277698053745553e+00,1.794979620353099881e-01
9.133098386271740310e+00,1.797479564642316952e-01
9.144916220277082175e+00,1.799979508853778443e-01
9.156731187846162356e+00,1.802479452993557274e-01
9.168543276755372062e+00,1.804979397060914592e-01
9.180352474824758247e+00,1.807479341057514344e-01
9.192158769918023609e+00,1.809979284987408843e-01
9.203962149898870848e+00,1.812479228847774515e-01
9.215762602631002665e+00,1.814979172628887194e-01
9.227560116109088995e+00,1.817479116341848833e-01
9.239354678284144029e+00,1.819979059981581271e-01
9.251146277150837705e+00,1.822479003545298681e-01
9.262934900791151449e+00,1.824978947041754340e-01
9.274720537243410945e+00,1.827478890463452299e-01
9.286503174633253366e+00,1.829978833814401573e-01
9.298282801086315885e+00,1.832478777091581801e-01
9.310059404815547168e+00,1.834978720303453992e-01
9.321832973990240134e+00,1.837478663442146387e-01
9.333603496866999194e+00,1.839978606511237236e-01
9.345370961702428758e+00,1.842478549507201302e-01
9.357135356796788983e+00,1.844978492428663575e-01
9.368896670493995771e+00,1.847478435276386777e-01
9.380654891181620769e+00,1.849978378053256656e-01
9.392410007247235626e+00,1.852478320754985808e-01
9.404162007165723480e+00,1.854978263388664672e-01
9.415910879411967471e+00,1.857478205954179729e-01
9.427656612460850738e+00,1.859978148444190460e-01
9.439399194874567911e+00,1.862478090862695612e-01
9.451138615215313621e+00,1.864978033206436681e-01
9.462874862132593989e+00,1.867477975483477215e-01
9.474607924232259393e+00,1.869977917685294033e-01
9.486337790207471699e+00,1.872477859814656587e-01
9.498064448795048520e+00,1.874977801876322736e-01
9.509787888731807470e+00,1.877477743867715376e-01
9.521508098798221909e+00,1.879977685788212782e-01
9.533225067818420939e+00,1.882477627639140561e-01
9.544938784616533667e+00,1.884977569414439391e-01
9.556649238104000688e+00,1.887477511119286799e-01
9.568356417192262597e+00,1.889977452751451792e-01
9.580060310836415738e+00,1.892477394310599637e-01
9.591760908035212196e+00,1.894977335798281037e-01
9.603458197831059806e+00,1.897477277217924085e-01
9.615152169266366400e+00,1.899977218565490622e-01
9.626842811427195556e+00,1.902477159838791010e-01
9.638530113486922346e+00,1.904977101046813615e-01
9.650214064575266093e+00,1.907477042181707216e-01
9.661894653909257613e+00,1.909976983246774729e-01
9.673571870705927722e+00,1.912476924237787868e-01
9.685245704269618727e+00,1.914976865161664987e-01
9.696916143861017190e+00,1.917476806008416856e-01
9.708583178871776909e+00,1.919976746788535915e-01
9.720246798649895936e+00,1.922476687495582592e-01
9.731906992630683817e+00,1.924976628134233703e-01
9.743563750249450095e+00,1.927476568701559645e-01
9.755217060985160060e+00,1.929976509196374423e-01
9.766866914360434748e+00,1.932476449619226211e-01
9.778513299941550940e+00,1.934976389972390132e-01
9.790156207294785418e+00,1.937476330250489931e-01
9.801795626073726453e+00,1.939976270459231045e-01
9.813431545931962319e+00,1.942476210596648101e-01
9.825063956566737033e+00,1.944976150662469372e-01
9.836692847718950361e+00,1.947476090658109837e-01
9.848318209173157811e+00,1.949976030586667020e-01
9.859940030713914894e+00,1.952475970443523778e-01
9.871558302169432864e+00,1.954975910225722757e-01
9.883173013455234468e+00,1.957475849941360257e-01
9.894784154443186708e+00,1.959975789581393513e-01
9.906391715092468075e+00,1.962475729147818981e-01
9.917995685405912809e+00,1.964975668644275142e-01
9.929596055430010892e+00,1.967475608076038607e-01
9.941192815167596564e+00,1.969975547431195573e-01
9.952785954752471298e+00,1.972475486718270055e-01
9.964375464318436570e+00,1.974975425937995355e-01
9.975961333999293856e+00,1.977475365083295467e-01
9.987543554016156122e+00,1.979975304158115013e-01
9.999122114633792080e+00,1.982475243168005385e-01
1.001069700607331470e+01,1.984975182101259839e-01
1.002226821868680418e+01,1.987475120966614994e-01
1.003383574278268497e+01,1.989975059755532683e-01
1.004539956880034879e+01,1.992474998479925596e-01
1.005695968713553157e+01,1.994974937134414983e-01
1.006851608822762500e+01,1.997474875715190279e-01
1.008006876260333229e+01,1.999974814229455167e-01
1.009161770074570086e+01,2.002474752667085800e-01
1.010316289326874539e+01,2.004974691038419465e-01
1.011470433074282482e+01,2.007474629336451766e-01
1.012624200382560957e+01,2.009974567565187276e-01
1.013777590317477006e+01,2.012474505720725781e-01
1.014930601953528821e+01,2.014974443810183258e-01
1.016083234365214594e+01,2.017474381832761732e-01
1.017235486627032515e+01,2.019974319779737626e-01
1.018387357822211925e+01,2.022474257653396057e-01
1.019538847038347740e+01,2.024974195457568682e-01
1.020689953367400449e+01,2.027474133197633699e-01
1.021840675896964967e+01,2.029974070861543245e-01
1.022991013727732934e+01,2.032474008457749171e-01
1.024140965960395988e+01,2.034973945986760790e-01
1.025290531695645768e+01,2.037473883441126288e-01
1.026439710042905062e+01,2.039973820824416972e-01
1.027588500115962233e+01,2.042473758141744034e-01
1.028736901028605644e+01,2.044973695390252810e-01
1.029884911898989230e+01,2.047473632568616864e-01
1.031032531849632505e+01,2.049973569677041307e-01
1.032179760007420555e+01,2.052473506717262808e-01
1.033326595499238465e+01,2.054973443683035250e-01
1.034473037460702471e+01,2.057473380579157018e-01
1.035619085027428810e+01,2.059973317402442328e-01
1.036764737343764864e+01,2.062473254160760994e-01
1.037909993549692445e+01,2.064973190844466289e-01
1.039054852798290085e+01,2.067473127464501959e-01
1.040199314238270745e+01,2.069973064014287434e-01
1.041343377022712957e+01,2.072473000488770090e-01
1.042487040313426405e+01,2.074972936893972886e-01
1.043630303272220772e+01,2.077472873227919625e-01
1.044773165069636889e+01,2.079972809499724962e-01
1.045915624871850014e+01,2.082472745700950090e-01
1.047057681853766553e+01,2.084972681834248998e-01
1.048199335190292913e+01,2.087472617894265692e-01
1.049340584065066651e+01,2.089972553886750295e-01
1.050481427661725320e+01,2.092472489809447389e-01
1.051621865168272052e+01,2.094972425661652538e-01
1.052761895777075551e+01,2.097472361444219224e-01
1.053901518684870098e+01,2.099972297159562740e-01
1.055040733088389970e+01,2.102472232802085617e-01
1.056179538193100598e+01,2.104972168377332864e-01
1.057317933204467408e+01,2.107472103882842562e-01
1.058455917332321405e+01,2.109972039317721815e-01
1.059593489790859167e+01,2.112471974682656184e-01
1.060730649798642844e+01,2.114971909979913300e-01
1.061867396574234590e+01,2.117471845203749425e-01
1.063003729344927706e+01,2.119971780359607982e-01
1.064139647338015493e+01,2.122471715444925466e-01
1.065275149785156827e+01,2.124971650458735983e-01
1.066410235926741734e+01,2.127471585411290778e-01
1.067544904998794664e+01,2.129971520295226295e-01
1.068679156241705641e+01,2.132471455104781588e-01
1.069812988904595841e+01,2.134971389845433942e-01
1.070946402236586437e+01,2.137471324514662041e-01
1.072079395495529752e+01,2.139971259121205005e-01
1.073211967934912536e+01,2.142471193656174666e-01
1.074344118816952687e+01,2.144971128121951343e-01
1.075475847408233676e+01,2.147471062522567919e-01
1.076607152975338977e+01,2.149970996854065064e-01
1.077738034789217636e+01,2.152470931114138231e-01
1.078868492125184275e+01,2.154970865302144323e-01
1.079998524262919091e+01,2.157470799419111684e-01
1.081128130486467853e+01,2.159970733467748150e-01
1.082257310084241908e+01,2.162470667452450201e-01
1.083386062344652601e+01,2.164970601369644032e-01
1.084514386560476851e+01,2.167470535217448091e-01
1.085642282028857153e+01,2.169970468995684743e-01
1.086769748051301576e+01,2.172470402705889148e-01
1.087896783929318190e+01,2.174970336341635890e-01
1.089023388973146211e+01,2.177470269907905986e-01
1.090149562497390434e+01,2.179970203411423502e-01
1.091275303812290076e+01,2.182470136841275499e-01
1.092400612241181079e+01,2.184970070207684911e-01
1.093525487103033811e+01,2.187470003503241001e-01
1.094649927725549787e+01,2.189969936731998579e-01
1.095773933436430525e+01,2.192469869890084910e-01
1.096897503567743115e+01,2.194969802975405004e-01
1.098020637460285798e+01,2.197469735997374662e-01
1.099143334450491238e+01,2.199969668947781287e-01
1.100265593883523252e+01,2.202469601829937229e-01
1.101387415108911227e+01,2.204969534648981433e-01
1.102508797471818980e+01,2.207469467392421947e-01
1.103629740330507047e+01,2.209969400069062562e-01
1.104750243043235969e+01,2.212469332679827261e-01
1.105870304968266282e+01,2.214969265217755223e-01
1.106989925472589675e+01,2.217469197687490512e-01
1.108109103927563410e+01,2.219969130095563459e-01
1.109227839700179175e+01,2.222469062430886821e-01
1.110346132170525379e+01,2.224968994703776515e-01
1.111463980714324862e+01,2.227468926906942537e-01
1.112581384711666033e+01,2.229968859035001416e-01
1.113698343555734027e+01,2.232468791104035566e-01
1.114814856630982831e+01,2.234968723102761512e-01
1.115930923330597579e+01,2.237468655031609466e-01
1.117046543052128982e+01,2.239968586892969737e-01
1.118161715193127748e+01,2.242468518681420830e-01
1.119276439159875736e+01,2.244968450403306559e-01
1.120390714358654805e+01,2.247468382057179748e-01
